CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,Country,AvgOrderValue,CustomerLifespanDays,OrdersPerMonth,CustomerAgeDays,CustomerAgeDaysAdjusted,OrdersPerYear,EstimatedAnnualCLV,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
15365,26,7,2314.32,2011-01-28 13:08:00,2011-11-14 08:29:00,United Kingdom,330.6171428571429,290,0.7241379310344828,315,315,8.11111111111111,2681.672380952381,4,5,5,14,Champions
15366,75,2,602.51,2010-12-16 15:59:00,2011-09-25 15:01:00,United Kingdom,301.255,283,0.21201413427561838,358,358,2.0391061452513966,614.2909217877094,2,3,3,8,At Risk
15367,57,4,1877.59,2011-03-09 13:53:00,2011-10-13 14:13:00,United Kingdom,469.3975,219,0.547945205479452,275,275,5.309090909090909,2492.0739999999996,3,4,4,11,Loyal Customers
15368,21,1,446.94000000000005,2011-11-18 14:42:00,2011-11-18 14:42:00,United Kingdom,446.94000000000005,1,30.0,21,90,4.055555555555555,1812.5900000000001,4,1,2,7,New Customers
15370,41,7,2386.05,2011-01-11 11:32:00,2011-10-30 10:58:00,United Kingdom,340.86428571428576,292,0.7191780821917809,333,333,7.672672672672673,2615.3400900900906,3,5,5,13,Loyal Customers
15372,137,1,2007.3999999999999,2011-07-25 16:39:00,2011-07-25 16:39:00,United Kingdom,2007.3999999999999,1,30.0,137,137,2.6642335766423355,5348.182481751824,2,1,4,7,Lost Customers
15373,8,12,2415.91,2010-12-03 14:40:00,2011-12-01 15:05:00,United Kingdom,201.32583333333332,364,0.989010989010989,371,371,11.805929919137467,2376.838679245283,5,5,5,15,Champions
15374,129,1,168.0,2011-08-03 09:59:00,2011-08-03 09:59:00,United Kingdom,168.0,1,30.0,129,129,2.8294573643410854,475.34883720930236,2,1,1,4,Lost Customers
15376,40,3,1233.3600000000001,2011-05-01 13:45:00,2011-10-30 15:04:00,United Kingdom,411.12000000000006,183,0.49180327868852464,222,222,4.932432432432432,2027.8216216216215,3,3,4,10,Need Attention
15379,169,7,3703.29,2010-12-16 13:02:00,2011-06-23 13:13:00,United Kingdom,529.0414285714286,190,1.105263157894737,358,358,7.136871508379889,3775.7006983240226,2,5,5,12,Loyal Customers
15380,9,5,1690.2600000000002,2010-12-09 15:01:00,2011-12-01 12:13:00,United Kingdom,338.052,357,0.42016806722689076,365,365,5.0,1690.2600000000002,5,4,4,13,Champions
15381,214,2,596.85,2011-03-16 13:44:00,2011-05-10 11:55:00,United Kingdom,298.425,55,1.090909090909091,268,268,2.7238805970149254,812.8740671641791,1,3,3,7,At Risk
15382,15,6,5955.71,2011-02-17 12:01:00,2011-11-25 10:58:00,United Kingdom,992.6183333333333,281,0.6405693950177935,296,296,7.398648648648648,7344.0342905405405,4,5,5,14,Champions
15384,170,2,642.41,2010-12-15 11:34:00,2011-06-23 10:57:00,United Kingdom,321.205,190,0.31578947368421056,360,360,2.0277777777777777,651.332361111111,2,3,3,8,At Risk
15385,40,1,316.88,2011-10-30 15:11:00,2011-10-30 15:11:00,United Kingdom,316.88,1,30.0,40,90,4.055555555555555,1285.1244444444444,3,1,2,6,Need Attention
15386,186,1,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,United Kingdom,394.14,1,30.0,186,186,1.9623655913978495,773.4467741935483,1,1,2,4,Lost Customers
15388,270,1,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,Canada,140.54,1,30.0,270,270,1.3518518518518519,189.98925925925926,1,1,1,3,Lost Customers
15389,172,1,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,United Kingdom,500.0,1,30.0,172,172,2.1220930232558137,1061.046511627907,2,1,3,6,Lost Customers
15392,5,4,1535.53,2010-12-14 15:50:00,2011-12-05 11:01:00,United Kingdom,383.8825,356,0.33707865168539325,360,360,4.055555555555555,1556.8568055555554,5,4,4,13,Champions
15393,16,2,231.86,2011-03-03 16:58:00,2011-11-23 16:48:00,United Kingdom,115.93,265,0.22641509433962262,281,281,2.5978647686832743,301.170462633452,4,3,1,8,Potential Loyalists
15394,10,4,2183.54,2010-12-16 12:46:00,2011-11-30 11:49:00,United Kingdom,545.885,349,0.34383954154727797,359,359,4.066852367688022,2220.033704735376,5,4,5,14,Champions
15395,326,1,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,United Kingdom,107.45,1,30.0,326,326,1.1196319018404908,120.30444785276073,1,1,1,3,Lost Customers
15396,113,1,288.18,2011-08-19 10:56:00,2011-08-19 10:56:00,United Kingdom,288.18,1,30.0,113,113,3.230088495575221,930.8469026548672,2,1,2,5,Lost Customers
15397,290,1,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,United Kingdom,94.0,1,30.0,290,290,1.2586206896551724,118.3103448275862,1,1,1,3,Lost Customers
15398,16,2,1345.53,2011-09-22 14:56:00,2011-11-23 16:47:00,United Kingdom,672.765,63,0.9523809523809523,78,90,8.11111111111111,5456.871666666666,4,3,4,11,Potential Loyalists
15399,1,3,815.77,2011-09-21 15:57:00,2011-12-08 13:04:00,United Kingdom,271.92333333333335,78,1.1538461538461537,79,90,12.166666666666668,3308.400555555556,5,3,3,11,Potential Loyalists
15400,92,5,716.2,2011-03-06 11:27:00,2011-09-08 13:57:00,United Kingdom,143.24,187,0.8021390374331551,279,279,6.541218637992832,936.9641577060933,2,4,3,9,Loyal Customers
15402,149,2,626.77,2011-05-27 13:32:00,2011-07-14 12:17:00,United Kingdom,313.385,48,1.25,196,196,3.7244897959183674,1167.1992346938775,2,3,3,8,At Risk
15405,189,1,349.1,2011-06-03 14:44:00,2011-06-03 14:44:00,United Kingdom,349.1,1,30.0,189,189,1.9312169312169314,674.1878306878308,1,1,2,4,Lost Customers
15406,31,2,510.71000000000004,2011-02-11 16:19:00,2011-11-08 13:22:00,United Kingdom,255.35500000000002,270,0.2222222222222222,301,301,2.4252491694352156,619.2995016611295,4,3,3,10,Potential Loyalists
15407,34,4,1056.44,2011-02-07 13:18:00,2011-11-06 11:55:00,United Kingdom,264.11,272,0.4411764705882353,305,305,4.786885245901639,1264.264262295082,3,4,4,11,Loyal Customers
15408,264,1,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,United Kingdom,267.18,1,30.0,264,264,1.3825757575757576,369.3965909090909,1,1,2,4,Lost Customers
15410,84,8,3450.84,2011-03-23 10:15:00,2011-09-16 14:47:00,United Kingdom,431.355,178,1.348314606741573,262,262,11.14503816793893,4807.467938931297,2,5,5,12,Loyal Customers
15411,26,4,1358.88,2011-06-10 12:30:00,2011-11-13 15:19:00,United Kingdom,339.72,157,0.7643312101910827,183,183,7.978142076502731,2710.334426229508,4,4,4,12,Champions
15412,171,1,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,United Kingdom,190.53,1,30.0,171,171,2.134502923976608,406.6868421052631,2,1,1,4,Lost Customers
15414,10,3,774.9000000000001,2011-04-11 13:45:00,2011-11-30 09:50:00,United Kingdom,258.3,233,0.38626609442060084,242,242,4.524793388429751,1168.7541322314048,5,3,3,11,Potential Loyalists
15415,313,1,572.8100000000001,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom,572.8100000000001,1,30.0,313,313,1.1661341853035143,667.9733226837061,1,1,3,5,Lost Customers
15416,65,4,3984.32,2011-03-02 08:41:00,2011-10-06 09:38:00,United Kingdom,996.08,219,0.547945205479452,283,283,5.159010600706713,5138.787279151943,3,4,5,12,Loyal Customers
15417,85,1,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom,508.8,1,30.0,85,90,4.055555555555555,2063.4666666666667,2,1,3,6,Lost Customers
15419,25,1,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,United Kingdom,135.86,1,30.0,25,90,4.055555555555555,550.9877777777778,4,1,1,6,New Customers
15421,59,4,950.36,2011-02-02 14:36:00,2011-10-12 09:20:00,United Kingdom,237.59,252,0.47619047619047616,310,310,4.709677419354839,1118.9722580645162,3,4,4,11,Loyal Customers
15422,323,2,97.7,2011-01-20 14:17:00,2011-01-20 16:17:00,United Kingdom,48.85,1,60.0,323,323,2.260061919504644,110.40402476780186,1,3,1,5,At Risk
15423,38,1,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,United Kingdom,43.5,1,30.0,38,90,4.055555555555555,176.41666666666666,3,1,1,5,Need Attention
15424,254,2,383.34,2011-03-30 13:00:00,2011-03-30 13:02:00,United Kingdom,191.67,1,60.0,254,254,2.874015748031496,550.8625984251968,1,3,2,6,At Risk
15426,19,5,1447.39,2010-12-05 13:55:00,2011-11-20 15:36:00,United Kingdom,289.478,351,0.4273504273504274,369,369,4.94579945799458,1431.7001355013551,4,4,4,12,Champions
15427,33,3,1483.14,2011-10-23 14:47:00,2011-11-06 14:29:00,United Kingdom,494.38000000000005,14,6.428571428571429,47,90,12.166666666666668,6014.956666666668,3,3,4,10,Need Attention
15428,15,1,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,United Kingdom,93.78,1,30.0,15,90,4.055555555555555,380.33,4,1,1,6,New Customers
15429,27,2,397.35,2011-09-25 13:42:00,2011-11-13 12:28:00,United Kingdom,198.675,49,1.2244897959183674,75,90,8.11111111111111,1611.475,4,3,2,9,Potential Loyalists
15432,23,1,171.19,2011-11-16 16:30:00,2011-11-16 16:30:00,United Kingdom,171.19,1,30.0,23,90,4.055555555555555,694.2705555555555,4,1,1,6,New Customers
15433,214,2,533.3,2011-03-17 14:12:00,2011-05-10 10:45:00,United Kingdom,266.65,54,1.1111111111111112,267,267,2.7340823970037453,729.0430711610486,1,3,3,7,At Risk
15434,8,5,1041.48,2011-05-23 14:18:00,2011-12-01 13:33:00,United Kingdom,208.296,192,0.78125,200,200,9.125,1900.701,5,4,4,13,Champions
15435,22,1,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,United Kingdom,149.29,1,30.0,22,90,4.055555555555555,605.4538888888889,4,1,1,6,New Customers
15436,12,3,1122.53,2011-04-19 16:52:00,2011-11-27 16:05:00,United Kingdom,374.1766666666667,222,0.4054054054054054,234,234,4.679487179487179,1750.9549145299143,5,3,4,12,Potential Loyalists
15437,262,1,200.16,2011-03-22 13:11:00,2011-03-22 13:11:00,United Kingdom,200.16,1,30.0,262,262,1.3931297709923662,278.84885496183205,1,1,1,3,Lost Customers
15438,131,1,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,United Kingdom,156.57999999999998,1,30.0,131,131,2.7862595419847325,436.27251908396937,2,1,1,4,Lost Customers
15440,55,3,383.68,2011-05-15 11:30:00,2011-10-16 12:16:00,United Kingdom,127.89333333333333,155,0.5806451612903225,209,209,5.239234449760766,670.063157894737,3,3,2,8,Need Attention
15442,249,1,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,United Kingdom,594.0,1,30.0,249,249,1.465863453815261,870.722891566265,1,1,3,5,Lost Customers
15443,2,7,3236.91,2011-01-23 13:25:00,2011-12-08 10:40:00,United Kingdom,462.4157142857143,319,0.658307210031348,320,320,7.984375,3692.10046875,5,5,5,15,Champions
15444,9,2,1418.26,2011-10-30 16:12:00,2011-11-30 17:37:00,United Kingdom,709.13,32,1.875,40,90,8.11111111111111,5751.832222222222,5,3,4,12,Potential Loyalists
15445,264,1,113.5,2011-03-20 15:06:00,2011-03-20 15:06:00,United Kingdom,113.5,1,30.0,264,264,1.3825757575757576,156.92234848484847,1,1,1,3,Lost Customers
15447,331,1,155.17,2011-01-13 11:26:00,2011-01-13 11:26:00,United Kingdom,155.17,1,30.0,331,331,1.1027190332326284,171.10891238670695,1,1,1,3,Lost Customers
15448,313,1,494.64,2011-01-31 10:42:00,2011-01-31 10:42:00,United Kingdom,494.64,1,30.0,313,313,1.1661341853035143,576.8166134185303,1,1,3,5,Lost Customers
15449,26,3,974.52,2011-03-23 10:43:00,2011-11-13 15:02:00,United Kingdom,324.84,236,0.38135593220338987,262,262,4.179389312977099,1357.6328244274807,4,3,4,11,Potential Loyalists
15450,30,1,429.84,2011-11-09 17:11:00,2011-11-09 17:11:00,United Kingdom,429.84,1,30.0,30,90,4.055555555555555,1743.2399999999998,4,1,2,7,New Customers
15452,30,3,538.73,2011-03-20 15:21:00,2011-11-10 12:13:00,United Kingdom,179.57666666666668,235,0.3829787234042553,264,264,4.1477272727272725,744.835037878788,4,3,3,10,Potential Loyalists
15453,2,7,1388.37,2011-06-05 12:37:00,2011-12-08 10:59:00,United Kingdom,198.3385714285714,186,1.129032258064516,188,188,13.590425531914894,2695.505585106383,5,5,4,14,Champions
15454,362,1,179.1,2010-12-12 14:21:00,2010-12-12 14:21:00,United Kingdom,179.1,1,30.0,362,362,1.0082872928176796,180.5842541436464,1,1,1,3,Lost Customers
15456,283,3,447.22,2010-12-15 15:34:00,2011-03-01 13:51:00,United Kingdom,149.07333333333335,76,1.1842105263157896,359,359,3.050139275766017,454.6944289693594,1,3,2,6,At Risk
15457,262,1,237.07,2011-03-22 15:31:00,2011-03-22 15:31:00,United Kingdom,237.07,1,30.0,262,262,1.3931297709923662,330.26927480916027,1,1,1,3,Lost Customers
15458,25,1,161.64,2011-11-14 13:08:00,2011-11-14 13:08:00,United Kingdom,161.64,1,30.0,25,90,4.055555555555555,655.54,4,1,1,6,New Customers
15460,354,1,216.76,2010-12-20 16:08:00,2010-12-20 16:08:00,United Kingdom,216.76,1,30.0,354,354,1.0310734463276836,223.4954802259887,1,1,1,3,Lost Customers
15462,94,3,234.6,2011-06-05 15:36:00,2011-09-06 13:11:00,United Kingdom,78.2,93,0.9677419354838709,187,187,5.855614973262032,457.90909090909093,2,3,1,6,At Risk
15463,29,1,126.14,2011-11-10 12:57:00,2011-11-10 12:57:00,United Kingdom,126.14,1,30.0,29,90,4.055555555555555,511.56777777777774,4,1,1,6,New Customers
15464,338,1,1048.85,2011-01-05 15:56:00,2011-01-05 15:56:00,United Kingdom,1048.85,1,30.0,338,338,1.0798816568047338,1132.633875739645,1,1,4,6,Lost Customers
15465,20,18,7354.62,2010-12-05 10:12:00,2011-11-20 10:11:00,United Kingdom,408.59,350,1.542857142857143,370,370,17.756756756756754,7255.233243243242,4,5,5,14,Champions
15466,85,1,334.53,2011-09-15 14:08:00,2011-09-15 14:08:00,United Kingdom,334.53,1,30.0,85,90,4.055555555555555,1356.705,2,1,2,5,Lost Customers
15467,9,3,524.88,2011-07-10 14:42:00,2011-11-30 14:17:00,United Kingdom,174.96,143,0.6293706293706294,152,152,7.203947368421052,1260.4026315789474,5,3,3,11,Potential Loyalists
15468,51,2,467.51,2011-10-19 13:38:00,2011-10-19 13:49:00,United Kingdom,233.755,1,60.0,51,90,8.11111111111111,1896.0127777777777,3,3,2,8,Need Attention
15469,50,2,538.55,2011-08-11 16:54:00,2011-10-20 16:21:00,United Kingdom,269.275,70,0.8571428571428571,120,120,6.083333333333334,1638.0895833333334,3,3,3,9,Need Attention
15471,2,1,469.48,2011-12-07 14:12:00,2011-12-07 14:12:00,United Kingdom,469.48,1,30.0,2,90,4.055555555555555,1904.0022222222221,5,1,2,8,New Customers
15472,113,1,371.56,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom,371.56,1,30.0,113,113,3.230088495575221,1200.1716814159292,2,1,2,5,Lost Customers
15473,14,7,1771.2,2011-10-10 11:12:00,2011-11-25 15:15:00,United Kingdom,253.02857142857144,47,4.468085106382979,61,90,28.38888888888889,7183.200000000001,4,5,4,13,Champions
15475,77,1,454.10999999999996,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom,454.10999999999996,1,30.0,77,90,4.055555555555555,1841.668333333333,2,1,2,5,Lost Customers
15478,40,2,1441.42,2011-10-14 11:09:00,2011-10-30 14:19:00,United Kingdom,720.71,17,3.5294117647058822,57,90,8.11111111111111,5845.758888888889,3,3,4,10,Need Attention
15480,116,1,905.5,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,905.5,1,30.0,116,116,3.1465517241379306,2849.2025862068963,2,1,3,6,Lost Customers
15482,16,12,11054.96,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,921.2466666666666,344,1.0465116279069768,359,359,12.200557103064067,11239.722562674095,4,5,5,14,Champions
15483,161,4,233.81,2011-03-18 12:26:00,2011-07-01 13:07:00,United Kingdom,58.4525,106,1.1320754716981132,267,267,5.468164794007491,319.62790262172285,2,4,1,7,At Risk
15484,1,4,3594.31,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,898.5775,78,1.5384615384615383,78,90,16.22222222222222,14576.923888888889,5,4,5,14,Champions
15485,30,3,2575.0,2010-12-01 13:23:00,2011-11-09 14:31:00,United Kingdom,858.3333333333334,344,0.2616279069767442,373,373,2.9356568364611264,2519.772117962467,4,3,5,12,Potential Loyalists
15488,93,1,91.32000000000001,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,91.32000000000001,1,30.0,93,93,3.924731182795699,358.40645161290325,2,1,1,4,Lost Customers
15489,23,3,1134.28,2011-05-12 12:54:00,2011-11-17 08:53:00,United Kingdom,378.0933333333333,189,0.4761904761904762,211,211,5.18957345971564,1962.1431279620851,4,3,4,11,Potential Loyalists
15491,95,6,3100.09,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom,516.6816666666667,141,1.276595744680851,236,236,9.279661016949152,4794.630720338983,2,5,5,12,Loyal Customers
15492,28,2,659.4599999999999,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom,329.72999999999996,47,1.2765957446808511,74,90,8.11111111111111,2674.476666666666,4,3,3,10,Potential Loyalists
15493,33,5,2001.8,2011-03-14 11:44:00,2011-11-07 12:04:00,United Kingdom,400.36,239,0.6276150627615062,271,271,6.734317343173432,2696.151291512915,3,4,4,11,Loyal Customers
15494,21,2,1299.23,2011-08-10 15:29:00,2011-11-18 14:51:00,United Kingdom,649.615,100,0.6,121,121,6.033057851239669,3919.1648760330577,4,3,4,11,Potential Loyalists
15497,18,2,1262.2,2011-01-24 10:01:00,2011-11-22 11:51:00,United Kingdom,631.1,303,0.19801980198019803,320,320,2.28125,1439.696875,4,3,4,11,Potential Loyalists
15498,3,27,13316.4,2010-12-08 12:29:00,2011-12-07 12:48:00,United Kingdom,493.2,365,2.219178082191781,367,367,26.852861035422343,13243.831062670299,5,5,5,15,Champions
15500,8,4,1131.56,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom,282.89,74,1.6216216216216215,81,90,16.22222222222222,4589.104444444444,5,4,4,13,Champions
15502,16,12,10384.93,2010-12-05 15:40:00,2011-11-24 12:48:00,United Kingdom,865.4108333333334,354,1.0169491525423728,369,369,11.869918699186993,10272.356233062332,4,5,5,14,Champions
15503,363,1,147.09,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,147.09,1,30.0,363,363,1.0055096418732783,147.9004132231405,1,1,1,3,Lost Customers
15504,81,1,52.83,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,52.83,1,30.0,81,90,4.055555555555555,214.255,2,1,1,4,Lost Customers
15505,53,5,3610.96,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom,722.192,103,1.4563106796116505,155,155,11.774193548387098,8503.228387096775,3,4,5,12,Loyal Customers
15506,23,3,979.26,2011-07-24 11:45:00,2011-11-17 12:11:00,United Kingdom,326.42,117,0.7692307692307693,139,139,7.877697841726619,2571.438129496403,4,3,4,11,Potential Loyalists
15507,172,1,492.36,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom,492.36,1,30.0,172,172,2.1220930232558137,1044.8337209302324,2,1,3,6,Lost Customers
15508,189,6,1000.27,2011-04-18 15:31:00,2011-06-03 15:43:00,United Kingdom,166.71166666666667,47,3.8297872340425534,235,235,9.319148936170212,1553.6108510638296,1,5,4,10,Loyal Customers
15510,331,1,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom,250.0,1,30.0,331,331,1.1027190332326284,275.6797583081571,1,1,1,3,Lost Customers
15511,12,5,909.23,2011-09-15 15:05:00,2011-11-28 09:43:00,United Kingdom,181.846,74,2.0270270270270268,85,90,20.27777777777778,3687.432777777778,5,4,3,12,Loyal Customers
15512,156,2,121.0,2010-12-15 12:01:00,2011-07-07 10:20:00,United Kingdom,60.5,204,0.29411764705882354,360,360,2.0277777777777777,122.68055555555554,2,3,1,6,At Risk
15513,33,19,14758.220000000001,2010-12-01 11:22:00,2011-11-06 14:36:00,United Kingdom,776.7484210526317,341,1.6715542521994133,374,374,18.5427807486631,14403.075668449199,3,5,5,13,Loyal Customers
15514,12,11,4139.46,2010-12-10 13:50:00,2011-11-27 14:40:00,United Kingdom,376.31454545454545,353,0.9348441926345609,364,364,11.03021978021978,4150.832142857143,5,5,5,15,Champions
15516,45,3,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,United Kingdom,20.81,2,45.0,47,90,12.166666666666668,253.18833333333333,3,3,1,7,Need Attention
15517,233,1,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,United Kingdom,267.03,1,30.0,233,233,1.5665236051502145,418.30879828326175,1,1,2,4,Lost Customers
15518,64,8,1942.45,2011-01-11 12:55:00,2011-10-06 13:05:00,United Kingdom,242.80625,269,0.8921933085501859,332,332,8.795180722891565,2135.52484939759,3,5,4,12,Loyal Customers
15520,2,1,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,United Kingdom,343.5,1,30.0,2,90,4.055555555555555,1393.0833333333333,5,1,2,8,New Customers
15521,40,8,3000.2,2011-03-30 09:15:00,2011-10-30 13:42:00,United Kingdom,375.025,215,1.1162790697674418,255,255,11.450980392156863,4294.403921568627,3,5,5,13,Loyal Customers
15522,33,2,398.84,2011-09-13 12:26:00,2011-11-07 11:26:00,United Kingdom,199.42,55,1.090909090909091,88,90,8.11111111111111,1617.5177777777776,3,3,2,8,Need Attention
15523,84,1,412.01000000000005,2011-09-16 16:29:00,2011-09-16 16:29:00,United Kingdom,412.01000000000005,1,30.0,84,90,4.055555555555555,1670.9294444444445,2,1,2,5,Lost Customers
15524,25,1,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,United Kingdom,440.0,1,30.0,25,90,4.055555555555555,1784.4444444444443,4,1,2,7,New Customers
15525,2,3,825.92,2010-12-01 13:17:00,2011-12-07 14:43:00,United Kingdom,275.3066666666667,372,0.24193548387096772,373,373,2.9356568364611264,808.2058981233246,5,3,3,11,Potential Loyalists
15526,33,2,148.44,2011-11-06 15:01:00,2011-11-06 15:04:00,United Kingdom,74.22,1,60.0,33,90,8.11111111111111,602.0066666666667,3,3,1,7,Need Attention
15527,19,8,2429.78,2010-12-20 14:15:00,2011-11-21 12:17:00,United Kingdom,303.7225,336,0.7142857142857143,354,354,8.248587570621469,2505.281638418079,4,5,5,14,Champions
15528,254,1,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,United Kingdom,229.33,1,30.0,254,254,1.437007874015748,329.5490157480315,1,1,1,3,Lost Customers
15529,23,11,3995.23,2010-12-08 12:24:00,2011-11-17 11:29:00,United Kingdom,363.20272727272726,344,0.9593023255813954,367,367,10.940054495912808,3973.457629427793,4,5,5,14,Champions
15530,22,4,1502.35,2011-04-07 11:16:00,2011-11-18 12:25:00,United Kingdom,375.5875,226,0.5309734513274337,247,247,5.910931174089069,2220.071862348178,4,4,4,12,Champions
15531,8,2,2007.44,2011-11-09 17:47:00,2011-12-01 18:43:00,United Kingdom,1003.72,23,2.608695652173913,30,90,8.11111111111111,8141.2844444444445,5,3,4,12,Potential Loyalists
15532,25,4,1580.93,2010-12-16 16:45:00,2011-11-14 14:51:00,United Kingdom,395.2325,333,0.3603603603603604,358,358,4.078212290502793,1611.8420391061452,4,4,4,12,Champions
15533,19,3,807.57,2011-09-11 15:41:00,2011-11-20 15:35:00,United Kingdom,269.19,70,1.2857142857142856,89,90,12.166666666666668,3275.1450000000004,4,3,3,10,Potential Loyalists
15535,173,4,536.4,2011-01-16 12:35:00,2011-06-19 16:02:00,United Kingdom,134.1,155,0.7741935483870968,328,328,4.451219512195122,596.9085365853658,2,4,3,9,Loyal Customers
15537,163,1,110.92,2011-06-29 13:10:00,2011-06-29 13:10:00,United Kingdom,110.92,1,30.0,163,163,2.2392638036809815,248.3791411042945,2,1,1,4,Lost Customers
15539,7,1,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,United Kingdom,538.46,1,30.0,7,90,4.055555555555555,2183.7544444444443,5,1,3,9,New Customers
15540,11,1,213.3,2011-11-28 13:51:00,2011-11-28 13:51:00,United Kingdom,213.3,1,30.0,11,90,4.055555555555555,865.05,5,1,1,7,New Customers
15541,114,1,85.13000000000001,2011-08-17 14:58:00,2011-08-17 14:58:00,United Kingdom,85.13000000000001,1,30.0,114,114,3.2017543859649122,272.565350877193,2,1,1,4,Lost Customers
15543,288,1,127.86,2011-02-24 15:26:00,2011-02-24 15:26:00,United Kingdom,127.86,1,30.0,288,288,1.2673611111111112,162.04479166666667,1,1,1,3,Lost Customers
15544,9,9,3546.71,2010-12-02 12:47:00,2011-11-30 16:43:00,United Kingdom,394.0788888888889,364,0.7417582417582418,373,373,8.80697050938338,3470.6411528150143,5,5,5,15,Champions
15545,54,2,292.71999999999997,2010-12-03 17:28:00,2011-10-16 13:24:00,United Kingdom,146.35999999999999,317,0.18927444794952683,371,371,1.9676549865229112,287.98598382749327,3,3,2,8,Need Attention
15547,7,14,4954.84,2010-12-12 13:26:00,2011-12-02 12:52:00,United Kingdom,353.9171428571429,355,1.1830985915492958,362,362,14.116022099447513,4995.902209944751,5,5,5,15,Champions
15549,77,3,1693.26,2011-01-27 15:38:00,2011-09-23 16:22:00,United Kingdom,564.42,240,0.375,316,316,3.4651898734177213,1955.8224683544302,2,3,4,9,At Risk
15550,4,4,575.63,2011-02-11 12:49:00,2011-12-05 15:38:00,United Kingdom,143.9075,298,0.40268456375838924,302,302,4.834437086092715,695.7117549668873,5,4,3,12,Loyal Customers
15551,37,1,436.06,2011-11-03 12:37:00,2011-11-03 12:37:00,United Kingdom,436.06,1,30.0,37,90,4.055555555555555,1768.4655555555555,3,1,2,6,Need Attention
15552,217,1,90.12,2011-05-06 14:47:00,2011-05-06 14:47:00,United Kingdom,90.12,1,30.0,217,217,1.6820276497695852,151.58433179723502,1,1,1,3,Lost Customers
15553,60,1,437.23,2011-10-10 14:02:00,2011-10-10 14:02:00,United Kingdom,437.23,1,30.0,60,90,4.055555555555555,1773.2105555555556,3,1,2,6,Need Attention
15554,278,1,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,United Kingdom,217.2,1,30.0,278,278,1.3129496402877698,285.1726618705036,1,1,1,3,Lost Customers
15555,12,16,4805.17,2010-12-05 14:45:00,2011-11-27 16:19:00,United Kingdom,300.323125,358,1.3407821229050279,369,369,15.826558265582657,4753.081436314364,5,5,5,15,Champions
15556,24,1,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,United Kingdom,279.77,1,30.0,24,90,4.055555555555555,1134.6227777777776,4,1,2,7,New Customers
15557,29,1,473.65000000000003,2011-11-11 12:46:00,2011-11-11 12:46:00,United Kingdom,473.65000000000003,1,30.0,29,90,4.055555555555555,1920.913888888889,4,1,2,7,New Customers
15561,12,4,800.59,2011-05-08 11:38:00,2011-11-28 11:07:00,United Kingdom,200.1475,204,0.5882352941176471,216,216,6.7592592592592595,1352.8488425925927,5,4,3,12,Loyal Customers
15562,352,1,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,United Kingdom,134.55,1,30.0,352,352,1.0369318181818181,139.51917613636363,1,1,1,3,Lost Customers
15563,22,4,1400.44,2010-12-16 11:27:00,2011-11-17 14:50:00,United Kingdom,350.11,337,0.3560830860534125,359,359,4.066852367688022,1423.8456824512534,4,4,4,12,Champions
